date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,year,month,day
2014-07-02,545000.0,3,2,1340.0,7200.0,1,no,No,good,1340,0,1923,0,4714 54th Ave S,Seattle,WA 98118,USA,2014,7,2
2014-07-02,394500.0,4,2,3002.0,6042.0,2,no,No,average,3002,0,2004,2003,11619 SE 200th St,Kent,WA 98031,USA,2014,7,2
2014-07-02,600000.0,5,2,2190.0,9072.0,1,no,No,excellent,1110,1080,1965,0,14314 NE 72nd St,Redmond,WA 98052,USA,2014,7,2
2014-07-02,469000.0,4,1,2610.0,7683.0,1,no,No,good,2610,0,1966,0,1509 85th Ave NE,Clyde Hill,WA 98004,USA,2014,7,2
2014-07-02,300000.0,2,1,1010.0,11919.0,1,no,No,average,1010,0,1947,2012,16036 6th Ave NE,Shoreline,WA 98155,USA,2014,7,2
2014-07-02,330000.0,4,2,2105.0,6093.0,2,no,No,average,2105,0,2003,0,27631-27699 145th Pl SE,Kent,WA 98042,USA,2014,7,2
2014-07-02,723000.0,4,2,2430.0,4748.0,1,no,No,average,1630,800,1928,1954,1503 45th Ave SW,Seattle,WA 98116,USA,2014,7,2
2014-07-02,469000.0,4,3,4040.0,7683.0,1,no,No,good,1590,0,1954,1979,7623 Overlake Dr W,Medina,WA 98039,USA,2014,7,2
2014-07-02,480000.0,5,2,2160.0,7737.0,2,no,No,average,2160,0,1998,2006,7001 Autumn Ave SE,Snoqualmie,WA 98065,USA,2014,7,2
2014-07-02,496000.0,2,1,900.0,9260.0,1,no,No,average,900,0,1946,0,219 NW 56th St,Seattle,WA 98107,USA,2014,7,2
2014-07-02,625000.0,3,3,1820.0,1641.0,3,no,No,average,1540,280,2006,0,10 W Etruria St,Seattle,WA 98119,USA,2014,7,2
2014-07-02,475000.0,4,2,2100.0,7683.0,1,no,No,excellent,1050,1050,1962,0,11719 33rd Pl NE,Seattle,WA 98125,USA,2014,7,2
2014-07-02,275250.0,3,2,1520.0,7199.0,2,no,No,good,1520,0,1992,0,23017 SE 281st Ct,Maple Valley,WA 98038,USA,2014,7,2
2014-07-02,253000.0,2,1,1310.0,7128.0,1,no,No,good,940,370,1980,0,11414 SE 230th Pl,Kent,WA 98031,USA,2014,7,2
2014-07-02,630000.0,4,2,2190.0,9880.0,1,no,No,good,1410,780,1979,0,11607 NE 103rd Pl,Kirkland,WA 98033,USA,2014,7,2
2014-07-02,660500.0,5,2,2950.0,5500.0,1,no,No,excellent,1720,1230,1918,0,2739 31st Ave S,Seattle,WA 98144,USA,2014,7,2
2014-07-02,262000.0,5,1,1870.0,7800.0,1,no,No,average,1580,290,1962,2003,903 S 101st St,Seattle,WA 98168,USA,2014,7,2
2014-07-02,469000.0,3,3,1980.0,5500.0,2,no,excellent,excellent,3040,0,1909,1988,2826 10th Ave E,Seattle,WA 98102,USA,2014,7,2
2014-07-02,552000.0,3,2,1840.0,9900.0,1,no,No,average,1840,0,1978,0,300 142nd Ave NE,Bellevue,WA 98007,USA,2014,7,2
2014-07-02,469000.0,2,2,3180.0,9400.0,2,no,excellent,excellent,2610,570,1985,0,4631 Somerset Ave SE,Bellevue,WA 98006,USA,2014,7,2
2014-07-02,736000.0,2,1,1500.0,4000.0,1,no,No,average,1100,400,1933,0,2401-2599 Lorentz Pl N,Seattle,WA 98109,USA,2014,7,2
2014-07-02,355000.0,3,1,1730.0,7416.0,1,no,No,average,1730,0,1954,2005,18010 N Park Pl N,Shoreline,WA 98133,USA,2014,7,2
2014-07-02,305000.0,3,1,1580.0,7424.0,1,no,No,average,1010,570,1962,2003,12633 SE 158th St,Renton,WA 98058,USA,2014,7,2
2014-07-02,484998.0,4,2,1540.0,1870.0,2,no,No,average,1540,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA,2014,7,2
2014-07-02,469000.0,4,3,3390.0,3979.0,2,no,No,average,2610,780,2014,0,3906 W Briarcliff Ln,Seattle,WA 98199,USA,2014,7,2
2014-07-02,334500.0,2,1,830.0,1858.0,2,no,No,average,830,0,2005,0,2300 14th Ave S,Seattle,WA 98144,USA,2014,7,2
2014-07-02,475000.0,4,2,2620.0,6178.0,2,no,No,average,2620,0,2013,1923,996 SE 12th St,North Bend,WA 98045,USA,2014,7,2
2014-07-02,309780.0,3,2,2242.0,4500.0,2,no,No,average,2242,0,2014,0,Bennett Ave SE,Auburn,WA 98092,USA,2014,7,2
2014-07-02,795000.0,4,2,2890.0,7798.0,2,no,No,average,2890,0,2005,0,15941 SE Cougar Mountain Way,Bellevue,WA 98006,USA,2014,7,2
2014-07-02,274500.0,3,2,1450.0,4050.0,2,no,No,average,1450,0,2010,0,26133 242nd Ave SE,Maple Valley,WA 98038,USA,2014,7,2
2014-07-02,265050.0,2,1,800.0,2119.0,2,no,No,average,800,0,2008,0,5257 23rd Ave SW,Seattle,WA 98106,USA,2014,7,2
2014-07-02,567500.0,3,2,2280.0,2502.0,2,no,No,average,1880,400,2006,0,561 Mountain View Ln NW,Issaquah,WA 98027,USA,2014,7,2
2014-07-02,915000.0,3,2,3850.0,7683.0,2,no,No,average,3120,730,2013,1923,21101-21199 NE 78th St,Redmond,WA 98053,USA,2014,7,2
2014-07-03,285000.0,5,2,2270.0,6300.0,2,no,No,average,2270,0,1995,0,12840 SE 307th Pl,Auburn,WA 98092,USA,2014,7,3
2014-07-03,445838.0,3,2,2250.0,5692.0,2,no,No,average,2250,0,2000,0,10010 37th Ave SW,Seattle,WA 98146,USA,2014,7,3
2014-07-03,304900.0,4,1,2600.0,11325.0,1,no,No,good,1610,990,1969,0,23030 100th Ave SE,Kent,WA 98031,USA,2014,7,3
2014-07-03,469000.0,4,2,2490.0,9525.0,2,no,No,excellent,2490,0,1968,0,4558 91st Ave SE,Mercer Island,WA 98040,USA,2014,7,3
2014-07-03,469000.0,4,2,3160.0,8281.0,2,no,No,good,3160,0,1995,0,709 7th St S,Kirkland,WA 98033,USA,2014,7,3
2014-07-03,835000.0,4,2,1980.0,7683.0,2,no,No,average,1590,0,2005,0,32805 145th Pl SE,Auburn,WA 98092,USA,2014,7,3
2014-07-03,290000.0,3,1,1440.0,11250.0,1,no,No,average,1440,0,1967,2011,1901 Shattuck Ave S,Renton,WA 98055,USA,2014,7,3
2014-07-03,250000.0,3,1,1770.0,8868.0,1,no,No,good,1770,0,1959,0,1201-1215 O St NE,Auburn,WA 98002,USA,2014,7,3
2014-07-03,342000.0,4,2,2300.0,6448.0,2,no,No,average,2300,0,2001,0,24612 102nd Pl SE,Kent,WA 98030,USA,2014,7,3
2014-07-03,469000.0,4,2,2980.0,7683.0,2,no,No,average,2980,0,1989,0,6410 141st Ave SE,Bellevue,WA 98006,USA,2014,7,3
2014-07-03,400000.0,4,2,2230.0,7200.0,1,no,No,good,1300,930,1963,0,2357 N 187th St,Shoreline,WA 98133,USA,2014,7,3
2014-07-03,312500.0,3,1,1830.0,7969.0,1,no,No,average,930,900,1950,2008,306 S 15th St,Renton,WA 98055,USA,2014,7,3
2014-07-03,267000.0,3,1,1740.0,10875.0,1,no,No,good,1020,720,1962,0,4035 S 150th St,Tukwila,WA 98188,USA,2014,7,3
2014-07-03,575000.0,3,1,1530.0,6743.0,1,no,No,average,1410,120,1955,2005,4931 SW Forney St,Seattle,WA 98116,USA,2014,7,3
2014-07-03,810000.0,3,1,1520.0,9041.0,1,no,No,good,1520,0,1954,1979,9530 NE 5th St,Bellevue,WA 98004,USA,2014,7,3
2014-07-03,850000.0,3,2,3230.0,5000.0,2,no,average,excellent,2430,800,1945,0,2431 NW Neptune Pl,Seattle,WA 98117,USA,2014,7,3
2014-07-03,469000.0,3,3,3620.0,4000.0,2,no,No,average,2730,890,2005,0,3505 W McGraw St,Seattle,WA 98199,USA,2014,7,3
2014-07-03,469000.0,4,3,1980.0,7683.0,2,no,No,average,1590,0,2000,0,5725 251st Ct NE,Redmond,WA 98053,USA,2014,7,3
2014-07-03,240000.0,3,1,1570.0,8750.0,1,no,No,average,1570,0,1960,2012,17820 1st Avenue South,Burien,WA 98148,USA,2014,7,3
2014-07-03,198000.0,4,1,2080.0,7200.0,1,no,No,good,1050,1030,1966,0,4114 S 294th St,Auburn,WA 98001,USA,2014,7,3
2014-07-03,565000.0,4,2,2230.0,8624.0,1,no,No,good,1430,800,1969,0,14021 NE 62nd St,Redmond,WA 98052,USA,2014,7,3
2014-07-03,469000.0,5,3,3420.0,7683.0,2,no,No,average,2540,880,1952,2005,7657-7801 E Mercer Way,Mercer Island,WA 98040,USA,2014,7,3
2014-07-03,340000.0,3,2,2790.0,6695.0,1,no,No,average,1470,0,1977,2004,17512 Corliss Ave N,Shoreline,WA 98133,USA,2014,7,3
2014-07-03,815000.0,4,2,3150.0,4203.0,2,no,No,average,3150,0,2002,0,9714 132nd Ave NE,Kirkland,WA 98033,USA,2014,7,3
2014-07-03,469000.0,4,3,3930.0,10929.0,2,no,No,average,1590,0,2006,0,10924 NE 18th Pl,Bellevue,WA 98004,USA,2014,7,3
2014-07-03,588000.0,5,3,2190.0,4900.0,2,no,No,excellent,1490,700,1940,0,8314 Jones Ave NW,Seattle,WA 98117,USA,2014,7,3
2014-07-03,280500.0,4,2,1890.0,6962.0,2,no,No,average,1890,0,1997,0,30021 114th Way SE,Auburn,WA 98092,USA,2014,7,3
2014-07-03,390000.0,4,2,1900.0,7683.0,1,no,No,average,1900,0,2004,2003,17116 SE Covington Sawyer Rd,Kent,WA 98042,USA,2014,7,3
2014-07-03,509000.0,2,1,1930.0,3521.0,2,no,No,average,1930,0,1989,0,78 145th Pl SE,Bellevue,WA 98007,USA,2014,7,3
2014-07-03,490600.0,3,2,3316.0,11447.0,2,no,No,average,3316,0,1986,0,33247-33248 2nd Pl SW,Federal Way,WA 98023,USA,2014,7,3
2014-07-03,650000.0,3,1,1380.0,4500.0,1,no,No,excellent,1380,0,1960,0,2719 63rd Ave SE,Mercer Island,WA 98040,USA,2014,7,3
2014-07-03,715000.0,3,2,2080.0,2250.0,3,no,excellent,average,2080,0,1997,0,4326 Greenwood Ave N,Seattle,WA 98103,USA,2014,7,3
2014-07-03,529950.0,3,1,1240.0,5000.0,1,no,No,excellent,1240,0,1909,1988,820 NW 64th St,Seattle,WA 98107,USA,2014,7,3
2014-07-03,265000.0,3,1,1020.0,8610.0,1,no,No,excellent,1020,0,1959,0,3704 NE 9th Ct,Renton,WA 98056,USA,2014,7,3
2014-07-03,469000.0,3,2,2360.0,4800.0,2,no,No,average,2360,0,1909,2014,1242 15th Ave E,Seattle,WA 98112,USA,2014,7,3
2014-07-03,469000.0,3,2,2780.0,7683.0,1,no,poor,good,2110,670,1969,0,2800-2998 194th Ave SE,Sammamish,WA 98075,USA,2014,7,3
2014-07-03,610000.0,3,2,2300.0,7683.0,1,no,No,average,1430,870,1955,2005,335-345 105th Ave SE,Bellevue,WA 98004,USA,2014,7,3
2014-07-03,554729.0,4,2,2020.0,4350.0,2,no,No,excellent,1730,290,1943,0,4109 W Bertona St,Seattle,WA 98199,USA,2014,7,3
2014-07-03,395000.0,5,1,1840.0,10453.0,1,no,average,average,1360,480,1948,1994,2716 SW 170th St,Burien,WA 98166,USA,2014,7,3
2014-07-03,341000.0,3,1,1390.0,4814.0,1,no,No,average,1390,0,1908,1988,8116 8th Ave NE,Seattle,WA 98115,USA,2014,7,3
2014-07-03,264500.0,4,2,2060.0,11385.0,1,no,No,good,1200,860,1962,0,2152 SW 323rd St,Federal Way,WA 98023,USA,2014,7,3
2014-07-03,395000.0,4,2,2640.0,7683.0,1,no,No,average,2640,0,1963,2008,19803 121st Ave SE,Kent,WA 98031,USA,2014,7,3
2014-07-03,640000.0,3,2,1980.0,10115.0,1,no,No,average,1980,0,1959,1989,3060 124th Ave NE,Bellevue,WA 98005,USA,2014,7,3
2014-07-03,430000.0,3,1,1810.0,5080.0,1,no,No,average,1030,780,1958,2004,7321 39th Ave NE,Seattle,WA 98115,USA,2014,7,3
2014-07-03,410000.0,4,2,1700.0,9000.0,1,no,No,excellent,1700,0,1972,0,14214 81st Ave NE,Kirkland,WA 98034,USA,2014,7,3
2014-07-03,220000.0,4,1,1200.0,6000.0,1,no,No,average,1200,0,1923,1998,7943 13th Ave SW,Seattle,WA 98106,USA,2014,7,3
2014-07-03,469000.0,4,3,2980.0,3600.0,2,no,No,average,2150,830,1999,0,1820 38th Ave E,Seattle,WA 98112,USA,2014,7,3
2014-07-03,405500.0,2,2,1350.0,1252.0,2,no,No,average,1120,230,2006,0,9126 45th Ave SW,Seattle,WA 98136,USA,2014,7,3
2014-07-03,633000.0,4,2,2360.0,10000.0,1,no,good,average,1980,380,1977,2004,3323-3325 33rd Ave SW,Seattle,WA 98126,USA,2014,7,3
2014-07-03,295950.0,2,1,1190.0,6200.0,1,no,No,average,1190,0,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA,2014,7,3
2014-07-03,469000.0,4,2,1980.0,7683.0,2,no,No,good,1590,0,1978,2000,2808 120th Ave NE,Bellevue,WA 98005,USA,2014,7,3
2014-07-03,605000.0,4,2,2800.0,10786.0,1,no,No,average,1420,0,1970,2014,16674 SE 17th St,Bellevue,WA 98008,USA,2014,7,3
2014-07-03,255000.0,2,1,920.0,1598.0,2,no,No,average,920,0,1995,0,10740 Stone Ave N,Seattle,WA 98133,USA,2014,7,3
2014-07-03,474000.0,3,1,1530.0,8000.0,2,no,No,average,1530,0,1978,0,10828 157th Ave NE,Redmond,WA 98052,USA,2014,7,3
2014-07-03,370000.0,2,1,860.0,5040.0,1,no,No,average,860,0,1956,2001,9257 7th Ave NW,Seattle,WA 98117,USA,2014,7,3
2014-07-03,288000.0,3,2,1520.0,3593.0,2,no,No,average,1520,0,2004,2003,22412 SE 243rd St,Maple Valley,WA 98038,USA,2014,7,3
2014-07-03,100000.0,2,0,660.0,5240.0,1,no,No,good,660,0,1912,1989,749 1st Ave N,Kent,WA 98032,USA,2014,7,3
2014-07-03,469000.0,5,2,3580.0,8921.0,2,no,No,average,3580,0,2000,0,409 20th Ave,Kirkland,WA 98033,USA,2014,7,3
2014-07-03,600000.0,5,2,3000.0,7683.0,2,no,No,good,3000,0,1975,0,17612 NE 30th Pl,Redmond,WA 98052,USA,2014,7,3
2014-07-03,515000.0,5,3,2740.0,9629.0,1,no,No,excellent,1390,0,1977,0,10723 NE 189th St,Bothell,WA 98011,USA,2014,7,3
2014-07-03,345000.0,4,2,2040.0,5523.0,2,no,No,average,2040,0,1999,0,455 S 190th St,Burien,WA 98148,USA,2014,7,3
2014-07-03,469000.0,3,2,2520.0,7683.0,2,yes,excellent,average,2520,0,1954,2005,3405 SW Seola Ln,Seattle,WA 98146,USA,2014,7,3
2014-07-03,850000.0,3,2,2470.0,8800.0,2,no,No,average,2470,0,1961,2004,3914 88th Ave SE,Mercer Island,WA 98040,USA,2014,7,3
2014-07-03,439990.0,3,2,1930.0,1348.0,2,no,No,average,1300,630,2005,0,3433 21st Ave W,Seattle,WA 98199,USA,2014,7,3
2014-07-03,554950.0,3,2,2950.0,10254.0,2,no,No,average,2950,0,2006,0,409 Pasco Pl NE,Renton,WA 98059,USA,2014,7,3
2014-07-03,605000.0,3,2,2610.0,6405.0,2,no,No,average,2610,0,2001,0,7102 Curtis Dr SE,Snoqualmie,WA 98065,USA,2014,7,3
2014-07-03,609000.0,3,1,1630.0,1526.0,3,no,No,average,1630,0,2014,0,3644 Phinney Ave N,Seattle,WA 98103,USA,2014,7,3
2014-07-03,425000.0,3,1,1400.0,1022.0,3,no,No,average,1400,0,2007,0,1018 NE 96th St,Seattle,WA 98115,USA,2014,7,3
2014-07-03,399900.0,2,1,1410.0,1005.0,1,no,No,average,900,510,2011,0,932-968 NE High St,Issaquah,WA 98029,USA,2014,7,3
2014-07-03,469000.0,4,3,1980.0,10860.0,2,no,No,average,1590,0,2008,0,5350 NE 16th St,Renton,WA 98059,USA,2014,7,3
2014-07-03,469000.0,4,2,1980.0,7683.0,2,no,poor,average,1590,1010,2014,0,6410 E Mercer Way,Mercer Island,WA 98040,USA,2014,7,3
2014-07-03,519995.0,4,3,2590.0,6160.0,2,no,No,average,2590,0,2014,0,14012 163rd Pl SE,Renton,WA 98059,USA,2014,7,3
2014-07-04,625000.0,3,1,1300.0,7200.0,1,no,No,excellent,1300,0,1960,0,619 9th Ave,Kirkland,WA 98033,USA,2014,7,4
2014-07-04,600000.0,3,2,2320.0,7609.0,2,no,No,average,2320,0,2003,0,769-821 Big Tree Dr NW,Issaquah,WA 98027,USA,2014,7,4
2014-07-05,469000.0,4,2,2700.0,4275.0,2,no,No,average,2700,0,2004,2003,124 NE 60th St,Seattle,WA 98115,USA,2014,7,5
2014-07-05,469000.0,4,2,2920.0,6513.0,2,no,No,good,2260,660,1937,0,1987 Shenandoah Dr E,Seattle,WA 98112,USA,2014,7,5
2014-07-05,671000.0,4,3,3130.0,5700.0,1,no,No,average,1750,0,1953,0,4222 NE 72nd St,Seattle,WA 98115,USA,2014,7,5
2014-07-05,459500.0,3,1,1470.0,4950.0,1,no,No,average,1030,440,1984,0,14301 Wallingford Ave N,Seattle,WA 98133,USA,2014,7,5
2014-07-05,499000.0,3,2,1540.0,1326.0,3,no,No,average,1390,150,1995,0,2841 13th Ave W,Seattle,WA 98119,USA,2014,7,5
2014-07-06,469000.0,4,2,3160.0,4620.0,1,no,excellent,average,2020,1140,1917,2005,1730 Walnut Ave SW,Seattle,WA 98116,USA,2014,7,6
2014-07-06,395000.0,3,1,1480.0,7700.0,1,no,No,average,1480,0,1975,0,13547 104th Pl NE,Kirkland,WA 98034,USA,2014,7,6
2014-07-07,861990.0,5,2,3595.0,5639.0,2,no,No,average,1590,0,2014,0,9622 242nd Way NE,Redmond,WA 98053,USA,2014,7,7
2014-07-07,382500.0,2,1,1190.0,4440.0,1,no,No,average,1190,0,1981,2013,3825 NE 117th St,Seattle,WA 98125,USA,2014,7,7
2014-07-07,404950.0,4,2,2340.0,7683.0,1,no,No,good,2340,0,1982,2011,19415 SE 342nd St,Auburn,WA 98092,USA,2014,7,7
2014-07-07,530000.0,3,1,1320.0,2500.0,1,no,No,average,870,450,1918,0,2108 NE 54th St,Seattle,WA 98105,USA,2014,7,7
2014-07-07,195000.0,2,1,1190.0,7683.0,1,no,No,good,1190,0,1910,0,205 SW Gibson Ln,Issaquah,WA 98027,USA,2014,7,7
2014-07-07,747500.0,4,2,2350.0,7683.0,2,no,No,good,2350,0,1977,0,16327 Inglewood Pl NE,Kenmore,WA 98028,USA,2014,7,7
2014-07-07,199990.0,3,1,1100.0,8560.0,1,no,No,average,1100,0,1961,2004,214 SW 305th St,Federal Way,WA 98023,USA,2014,7,7
2014-07-07,548800.0,4,1,1660.0,4704.0,1,no,No,average,1260,400,1930,1997,8612 8th Ave NE,Seattle,WA 98115,USA,2014,7,7
2014-07-07,870000.0,4,3,3040.0,7683.0,1,no,No,average,2680,360,1923,2014,200 E Lake Sammamish Pkwy NE,Sammamish,WA 98074,USA,2014,7,7
2014-07-07,588000.0,3,2,1860.0,4777.0,2,no,No,excellent,1860,0,1908,0,8222 16th Ave NE,Seattle,WA 98115,USA,2014,7,7
2014-07-07,775000.0,4,3,1980.0,7683.0,2,no,No,average,2500,0,1981,2013,18096-18162 NE 143rd Pl,Woodinville,WA 98072,USA,2014,7,7
2014-07-07,670000.0,3,3,4050.0,7683.0,2,no,No,good,2620,0,1970,0,14717 245th Ave SE,Issaquah,WA 98027,USA,2014,7,7
2014-07-07,445000.0,2,2,1240.0,2500.0,2,no,No,average,1240,0,1985,0,2847 NW 70th St,Seattle,WA 98117,USA,2014,7,7
2014-07-07,300000.0,4,3,2200.0,10800.0,1,no,No,average,2200,0,1960,2012,17237 129th Ave SE,Renton,WA 98058,USA,2014,7,7
2014-07-07,480000.0,3,2,1680.0,9090.0,1,no,No,good,1130,550,1959,0,305 158th Pl SE,Bellevue,WA 98008,USA,2014,7,7
2014-07-07,300000.0,3,1,930.0,5160.0,1,no,No,excellent,930,0,1919,1934,8631 17th Ave SW,Seattle,WA 98106,USA,2014,7,7
2014-07-07,360000.0,3,1,1800.0,7683.0,2,no,No,average,1800,0,1931,0,3714 S 128th St,Tukwila,WA 98168,USA,2014,7,7
2014-07-07,527000.0,3,3,3000.0,8401.0,1,no,No,average,1500,0,1979,2014,12750 27th Ave NE,Seattle,WA 98125,USA,2014,7,7
2014-07-07,875000.0,3,1,1820.0,12686.0,1,no,No,good,1820,0,1952,0,2424 109th Ave SE,Bellevue,WA 98004,USA,2014,7,7
2014-07-07,266000.0,4,2,1995.0,7102.0,2,no,No,good,1995,0,1981,0,33724 27th Pl SW,Federal Way,WA 98023,USA,2014,7,7
2014-07-07,866000.0,4,3,3990.0,9786.0,2,no,No,average,1590,0,2004,2003,Nuthatch Trail,Redmond,WA 98053,USA,2014,7,7
2014-07-07,335950.0,2,1,800.0,5192.0,1,no,No,excellent,800,0,1951,0,10203 42nd Ave SW,Seattle,WA 98146,USA,2014,7,7
2014-07-07,215000.0,3,1,960.0,9563.0,1,no,No,excellent,960,0,1967,0,1625 SW 351st St,Federal Way,WA 98023,USA,2014,7,7
2014-07-07,481000.0,4,2,2286.0,8269.0,2,no,No,average,2286,0,2002,0,1831 NE 29th Ct,Renton,WA 98056,USA,2014,7,7
2014-07-07,320000.0,3,1,2220.0,11646.0,1,no,No,average,1270,950,1950,2005,5608 NE 204th St,Kenmore,WA 98028,USA,2014,7,7
2014-07-07,295000.0,3,1,1940.0,7500.0,1,no,No,good,1940,0,1918,1985,1708 Franklin St,Enumclaw,WA 98022,USA,2014,7,7
2014-07-07,295000.0,3,1,1640.0,7222.0,2,no,No,good,1640,0,1908,0,9047 4th Ave S,Seattle,WA 98108,USA,2014,7,7
2014-07-07,320000.0,3,1,1120.0,10576.0,1,no,No,good,1120,0,1969,0,17722 199th Ave NE,Woodinville,WA 98077,USA,2014,7,7
2014-07-07,780000.0,4,2,2600.0,4800.0,1,no,average,average,1400,1200,1953,0,1937 10th Ave W,Seattle,WA 98119,USA,2014,7,7
2014-07-07,437500.0,3,2,1490.0,4800.0,2,no,No,excellent,1490,0,1948,1985,309 NW 89th St,Seattle,WA 98117,USA,2014,7,7
2014-07-07,443000.0,5,1,1650.0,3000.0,1,no,No,average,1650,0,1902,0,814 20th Ave S,Seattle,WA 98144,USA,2014,7,7
2014-07-07,575000.0,4,2,2400.0,6137.0,2,no,No,average,2400,0,1990,2009,22447 NE 9th Dr,Sammamish,WA 98074,USA,2014,7,7
2014-07-07,245000.0,2,1,1500.0,6685.0,1,no,No,average,1190,310,1926,2003,12226 Phinney Ave N,Seattle,WA 98133,USA,2014,7,7
2014-07-07,450000.0,3,2,1990.0,7683.0,2,no,No,average,1990,0,1993,0,14543 86th Pl NE,Kenmore,WA 98028,USA,2014,7,7
2014-07-07,536000.0,2,1,1130.0,746.0,2,no,No,average,1030,100,2009,0,5412 6th Ave NW,Seattle,WA 98107,USA,2014,7,7
2014-07-07,685000.0,3,3,2030.0,11070.0,2,no,No,good,2030,0,1980,0,16725 NE 42nd Ct,Redmond,WA 98052,USA,2014,7,7
2014-07-07,373000.0,4,1,1590.0,7920.0,2,no,No,good,1590,0,1960,2001,16016 Burke Ave N,Shoreline,WA 98133,USA,2014,7,7
2014-07-07,450000.0,3,1,1480.0,8394.0,1,no,No,good,1480,0,1971,0,6201 147th Ct NE,Redmond,WA 98052,USA,2014,7,7
2014-07-07,645000.0,4,2,2690.0,7683.0,2,no,No,average,2690,0,1985,0,4117 211th Pl NE,Sammamish,WA 98074,USA,2014,7,7
2014-07-07,469000.0,3,2,3870.0,7683.0,2,no,good,average,1590,0,1997,0,17002 SE 14th Ln,Bellevue,WA 98008,USA,2014,7,7
2014-07-07,230000.0,3,1,1390.0,6000.0,1,no,No,average,1390,0,1954,2005,880 Monroe Ave NE,Renton,WA 98056,USA,2014,7,7
2014-07-07,593000.0,3,2,1830.0,1850.0,2,no,No,average,1690,140,2011,0,2101-2499 NW Stoney Creek Dr,Issaquah,WA 98027,USA,2014,7,7
2014-07-07,558000.0,2,2,1580.0,5750.0,1,no,No,excellent,790,790,1910,0,4052 41st Ave SW,Seattle,WA 98116,USA,2014,7,7
2014-07-07,538250.0,3,2,2590.0,7683.0,2,no,good,average,2590,0,1984,0,23105 Marine View Dr S,Des Moines,WA 98198,USA,2014,7,7
2014-07-07,475000.0,5,2,2510.0,8050.0,1,no,No,good,1490,1020,1977,0,12608 NE 134th Pl,Kirkland,WA 98034,USA,2014,7,7
2014-07-07,209950.0,3,1,1180.0,7300.0,1,no,No,good,1180,0,1968,0,2601-2667 Alpine St SE,Auburn,WA 98002,USA,2014,7,7
2014-07-07,410000.0,3,2,1450.0,7683.0,2,no,No,average,1450,0,1989,0,1107 216th Ave NE,Sammamish,WA 98074,USA,2014,7,7
2014-07-07,469000.0,3,2,3110.0,6765.0,2,no,poor,good,2550,560,1946,1989,8240 Fairway Dr NE,Seattle,WA 98115,USA,2014,7,7
2014-07-07,670000.0,5,2,2860.0,7683.0,2,no,No,excellent,2860,0,1958,0,37927 SE 82nd Pl,Snoqualmie,WA 98065,USA,2014,7,7
2014-07-07,821000.0,3,2,2760.0,8476.0,1,no,No,good,1690,1070,1967,0,6950 93rd Ave SE,Mercer Island,WA 98040,USA,2014,7,7
2014-07-07,665000.0,5,2,2800.0,7683.0,1,no,No,good,1400,0,1963,0,7502 132nd Ave NE,Kirkland,WA 98033,USA,2014,7,7
2014-07-07,339000.0,3,2,1450.0,3748.0,2,no,No,average,1450,0,2004,2003,7621 Orchard Ave SE,Snoqualmie,WA 98065,USA,2014,7,7
2014-07-07,631500.0,4,2,2530.0,5650.0,1,no,No,good,1910,620,1910,0,2900-2998 Fairmount Ave SW,Seattle,WA 98116,USA,2014,7,7
2014-07-07,570000.0,3,2,1640.0,2808.0,1,no,good,good,820,820,1924,0,3209 S Charles St,Seattle,WA 98144,USA,2014,7,7
2014-07-07,437000.0,3,1,2220.0,7683.0,1,no,No,good,2220,0,1967,0,16527 191st Pl NE,Woodinville,WA 98072,USA,2014,7,7
2014-07-07,542500.0,3,2,2040.0,10086.0,2,no,No,average,2040,0,1987,2000,8511 170th Ct NE,Redmond,WA 98052,USA,2014,7,7
2014-07-07,229500.0,3,1,1230.0,6000.0,1,no,No,good,1230,0,1967,0,1605 21st St NE,Auburn,WA 98002,USA,2014,7,7
2014-07-07,170500.0,2,1,1060.0,7700.0,1,no,No,average,820,240,1981,2013,1019 S 22nd Ct,Renton,WA 98055,USA,2014,7,7
2014-07-07,391500.0,3,2,1920.0,9625.0,2,no,No,average,1920,0,1993,0,955 11th Ct SW,North Bend,WA 98045,USA,2014,7,7
2014-07-07,296475.0,3,2,1520.0,4170.0,2,no,No,average,1520,0,2004,2003,24312 226th Ave SE,Maple Valley,WA 98038,USA,2014,7,7
2014-07-07,469000.0,4,3,3770.0,4103.0,2,no,No,excellent,2710,1060,1925,0,410 Wheeler St,Seattle,WA 98109,USA,2014,7,7
2014-07-07,888550.0,3,2,3540.0,7683.0,2,no,No,average,3540,0,1989,0,21837 NE 102nd St,Redmond,WA 98053,USA,2014,7,7
2014-07-07,469000.0,4,3,1980.0,7683.0,2,no,No,good,1590,0,1987,0,22701 NE 57th Ct,Redmond,WA 98053,USA,2014,7,7
2014-07-07,328000.0,3,2,2250.0,7904.0,1,no,No,average,2250,0,1998,2006,1512 10th Ct NW,Auburn,WA 98001,USA,2014,7,7
2014-07-07,300000.0,4,2,2090.0,5195.0,2,no,No,average,2090,0,2007,0,22736 129th Pl SE,Kent,WA 98031,USA,2014,7,7
2014-07-07,500000.0,3,2,1720.0,3012.0,2,no,No,average,1720,0,2011,0,14020 Meridian Ave N,Seattle,WA 98133,USA,2014,7,7
